project,pipeline_id,pipeline_iid,branch,status,sha,created_at,started_at,finished_at,duration_seconds,queued_duration_seconds,compile_job_status,compile_job_duration,compile_job_started,compile_job_finished,test_job_status,test_job_duration,test_job_started,test_job_finished,compile_failed,test_failed,compile_cancelled,test_cancelled,stuck,stuck_reason,commit_title,commit_message,duration_minutes,issue_number
B03,7511,46,feature/issue-1-us-01-setting-ships-somewhere-,failed,50ff90cde41436151ea546422382f55638043e76,2025-10-15T13:21:06.055Z,2025-10-15T13:21:09.877Z,2025-10-15T15:15:08.782Z,6823.0,3.0,success,4.454836,2025-10-15T13:21:09.598Z,2025-10-15T13:21:14.053Z,failed,6819.172773,2025-10-15T13:21:29.443Z,2025-10-15T15:15:08.616Z,False,True,False,False,True,unknown_timeout,test: fix MainTest input handling with thread management,test: fix MainTest input handling with thread management,113.72,unknown
B03,7512,47,feature/issue-1-us-01-setting-ships-somewhere-,failed,20767964af03a2afcf4758d1ac8f1a5212d4492e,2025-10-15T13:40:00.902Z,2025-10-15T13:40:04.196Z,2025-10-15T13:40:27.421Z,20.0,3.0,success,3.773754,2025-10-15T13:40:04.077Z,2025-10-15T13:40:07.851Z,failed,16.308523,2025-10-15T13:40:10.975Z,2025-10-15T13:40:27.284Z,False,True,False,False,False,,docs: add ReviewAgent report v4 with comprehensive validation status,docs: add ReviewAgent report v4 with comprehensive validation status,0.33,unknown
B03,7513,48,feature/issue-2-us-02-alternating-shooting-wit,success,439aeb727ddf2956a3fabe2ec6a1bc1c7585f45a,2025-10-15T13:41:10.500Z,2025-10-15T13:41:12.604Z,2025-10-15T13:41:26.527Z,10.0,2.0,success,4.173709,2025-10-15T13:41:12.469Z,2025-10-15T13:41:16.643Z,success,6.577416,2025-10-15T13:41:19.788Z,2025-10-15T13:41:26.366Z,False,False,False,False,False,,docs: add Planning Agent report for issue #199 (v1),docs: add Planning Agent report for issue #199 (v1),0.17,unknown
B03,7514,49,feature/issue-2-us-02-alternating-shooting-wit,success,16cbd4a291602bfd9aeb43a10697076050ec2d1d,2025-10-15T13:41:40.791Z,2025-10-15T13:41:44.619Z,2025-10-15T13:41:58.437Z,10.0,3.0,success,4.033788,2025-10-15T13:41:44.497Z,2025-10-15T13:41:48.531Z,success,6.41195,2025-10-15T13:41:51.682Z,2025-10-15T13:41:58.094Z,False,False,False,False,False,,feat: Add Coordinate model class for board positions,feat: Add Coordinate model class for board positions,0.17,unknown
B03,7515,50,feature/issue-2-us-02-alternating-shooting-wit,failed,5f9bcf6dd5f1db14a19c035db194f0916150a89d,2025-10-15T13:42:06.628Z,2025-10-15T13:42:10.387Z,2025-10-15T13:42:13.974Z,3.0,3.0,failed,3.459612,2025-10-15T13:42:10.239Z,2025-10-15T13:42:13.699Z,skipped,,,,True,False,False,False,False,,feat: Add Ship model class with hit tracking,feat: Add Ship model class with hit tracking,0.05,unknown
B03,7516,51,feature/issue-2-us-02-alternating-shooting-wit,success,cce7b2cc089104719e7c5f18a05746af82525109,2025-10-15T13:42:21.805Z,2025-10-15T13:42:22.976Z,2025-10-15T13:42:36.744Z,10.0,1.0,success,4.072465,2025-10-15T13:42:22.845Z,2025-10-15T13:42:26.917Z,success,6.490063,2025-10-15T13:42:30.094Z,2025-10-15T13:42:36.584Z,False,False,False,False,False,,feat: Add ShipType enum for ship definitions,feat: Add ShipType enum for ship definitions,0.17,unknown
B03,7517,52,feature/issue-2-us-02-alternating-shooting-wit,failed,8b8832319362a698e48cec5281d663d2b17a67c6,2025-10-15T13:43:01.454Z,2025-10-15T13:43:04.144Z,2025-10-15T13:43:06.970Z,3.0,2.0,failed,3.523876,2025-10-15T13:43:03.175Z,2025-10-15T13:43:06.699Z,skipped,,,,True,False,False,False,False,,feat: Add Board model with ship placement and shot tracking,feat: Add Board model with ship placement and shot tracking,0.05,unknown
B03,7518,53,feature/issue-2-us-02-alternating-shooting-wit,success,5eaeb57b5d1d7076617ad5072ee42cd0c377bb1b,2025-10-15T13:43:11.835Z,2025-10-15T13:43:12.873Z,2025-10-15T13:43:26.959Z,10.0,1.0,success,4.181468,2025-10-15T13:43:12.746Z,2025-10-15T13:43:16.927Z,success,6.701411,2025-10-15T13:43:20.100Z,2025-10-15T13:43:26.802Z,False,False,False,False,False,,feat: Add ShotResult enum for shot feedback,feat: Add ShotResult enum for shot feedback,0.17,unknown
B03,7519,54,feature/issue-2-us-02-alternating-shooting-wit,success,d602366555804fe32f07f60e82ce1e88e26c0385,2025-10-15T13:43:33.005Z,2025-10-15T13:43:36.246Z,2025-10-15T13:43:50.137Z,10.0,3.0,success,4.158822,2025-10-15T13:43:35.958Z,2025-10-15T13:43:40.117Z,success,6.697551,2025-10-15T13:43:43.271Z,2025-10-15T13:43:49.969Z,False,False,False,False,False,,feat: Add Player model with board and opponent tracking,feat: Add Player model with board and opponent tracking,0.17,unknown
B03,7520,55,feature/issue-2-us-02-alternating-shooting-wit,failed,825a1afc9d8c899738bd3f128a8aa092febeb16b,2025-10-15T13:44:05.856Z,2025-10-15T13:44:08.249Z,2025-10-15T13:44:11.973Z,3.0,2.0,failed,3.570918,2025-10-15T13:44:08.129Z,2025-10-15T13:44:11.700Z,skipped,,,,True,False,False,False,False,,feat: Add Game class with turn-based shooting logic,feat: Add Game class with turn-based shooting logic,0.05,unknown
B03,7521,56,feature/issue-2-us-02-alternating-shooting-wit,success,5072b692a0e3d8e4ce1fee73910c07432c667324,2025-10-15T13:44:17.002Z,2025-10-15T13:44:18.023Z,2025-10-15T13:44:31.938Z,10.0,1.0,success,4.169756,2025-10-15T13:44:17.865Z,2025-10-15T13:44:22.034Z,success,6.600605,2025-10-15T13:44:25.189Z,2025-10-15T13:44:31.790Z,False,False,False,False,False,,feat: Add GameState enum for game lifecycle,feat: Add GameState enum for game lifecycle,0.17,unknown
B03,7522,57,feature/issue-2-us-02-alternating-shooting-wit,success,dfdd1c06e68d219d976811bbf397bdc554789a41,2025-10-15T13:44:45.535Z,2025-10-15T13:44:47.055Z,2025-10-15T13:45:01.012Z,10.0,1.0,success,4.154957,2025-10-15T13:44:46.922Z,2025-10-15T13:44:51.077Z,success,6.651244,2025-10-15T13:44:54.201Z,2025-10-15T13:45:00.852Z,False,False,False,False,False,,feat: Add ShipPlacer utility for basic ship placement,feat: Add ShipPlacer utility for basic ship placement,0.17,unknown
B03,7523,58,feature/issue-2-us-02-alternating-shooting-wit,success,93ac9ba194ecaa656a890ba8d2ce617866d23a07,2025-10-15T13:45:16.692Z,2025-10-15T13:45:19.133Z,2025-10-15T13:45:33.741Z,11.0,2.0,success,4.138172,2025-10-15T13:45:19.010Z,2025-10-15T13:45:23.148Z,success,7.257031,2025-10-15T13:45:26.315Z,2025-10-15T13:45:33.572Z,False,False,False,False,False,,feat: Add BoardDisplay for console board visualization,feat: Add BoardDisplay for console board visualization,0.18,unknown
B03,7524,59,feature/issue-2-us-02-alternating-shooting-wit,failed,5ab12ea8e44480afe6feb9265af08cfa6d15324a,2025-10-15T13:45:59.616Z,2025-10-15T13:46:00.869Z,2025-10-15T15:15:09.109Z,5344.0,1.0,success,4.134887,2025-10-15T13:46:00.746Z,2025-10-15T13:46:04.881Z,failed,5340.678393,2025-10-15T13:46:08.013Z,2025-10-15T15:15:08.691Z,False,True,False,False,True,unknown_timeout,feat: Update Main class with turn-based shooting implementation,feat: Update Main class with turn-based shooting implementation,89.07,unknown
B03,7525,60,feature/issue-2-us-02-alternating-shooting-wit,canceled,e4005ebd15b87c22715a0e8ef6b9cc35d0d951f2,2025-10-15T13:47:08.803Z,,2025-10-15T13:49:13.034Z,,,canceled,,,2025-10-15T13:49:12.567Z,canceled,,,2025-10-15T13:49:12.638Z,False,False,True,True,False,,docs: Add Coding Agent report for Issue #2 implementation,docs: Add Coding Agent report for Issue #2 implementation,,unknown
B03,7526,61,feature/issue-2-us-02-alternating-shooting-wit,canceled,d335baa822e048c6782e71d3a68dd2f99fc20a0f,2025-10-15T13:49:12.001Z,,2025-10-15T13:49:50.809Z,,,canceled,,,2025-10-15T13:49:50.269Z,canceled,,,2025-10-15T13:49:50.322Z,False,False,True,True,False,,test: add Coordinate class tests for coordinate parsing and validation,test: add Coordinate class tests for coordinate parsing and validation,,unknown
B03,7527,62,feature/issue-2-us-02-alternating-shooting-wit,canceled,5168a491a17c8397527e6851a62d3cf2d9ce7706,2025-10-15T13:49:49.733Z,,2025-10-15T13:50:38.064Z,,,canceled,,,2025-10-15T13:50:37.339Z,canceled,,,2025-10-15T13:50:37.381Z,False,False,True,True,False,,test: add Board class tests for ship placement and shooting logic,test: add Board class tests for ship placement and shooting logic,,unknown
B03,7528,63,feature/issue-2-us-02-alternating-shooting-wit,canceled,0a110bd4158b51a377e875da4e6cf5aaf0fe1293,2025-10-15T13:50:36.772Z,,2025-10-15T13:50:52.208Z,,,canceled,,,2025-10-15T13:50:51.689Z,canceled,,,2025-10-15T13:50:51.719Z,False,False,True,True,False,,test: add Game class tests for turn-based shooting and game logic,test: add Game class tests for turn-based shooting and game logic,,unknown
B03,7529,64,feature/issue-2-us-02-alternating-shooting-wit,canceled,3d734053882513b43e6345a6f370b3b5749d6204,2025-10-15T13:50:51.135Z,,2025-10-15T13:51:52.786Z,,,canceled,,,2025-10-15T13:51:52.293Z,canceled,,,2025-10-15T13:51:52.342Z,False,False,True,True,False,,test: add ShotResult enum tests for message validation,test: add ShotResult enum tests for message validation,,unknown
B03,7530,65,feature/issue-2-us-02-alternating-shooting-wit,failed,f2b270f9a4c29d4693728e02155e2f4811920eb1,2025-10-15T13:51:51.654Z,2025-10-15T13:53:10.023Z,2025-10-15T13:53:22.208Z,9.0,78.0,success,4.111392,2025-10-15T13:53:09.889Z,2025-10-15T13:53:14.000Z,failed,4.890054,2025-10-15T13:53:17.163Z,2025-10-15T13:53:22.053Z,False,True,False,False,False,,test: add acceptance criteria integration tests for Issue #2,test: add acceptance criteria integration tests for Issue #2,0.15,unknown
B03,7531,66,feature/issue-2-us-02-alternating-shooting-wit,failed,5c35d2a1fb512a23ddd060d13582be3c24f90f88,2025-10-15T13:53:43.631Z,2025-10-15T13:53:46.329Z,2025-10-15T13:55:15.773Z,86.0,2.0,success,4.070387,2025-10-15T13:53:46.222Z,2025-10-15T13:53:50.292Z,failed,82.173002,2025-10-15T13:53:53.439Z,2025-10-15T13:55:15.612Z,False,True,False,False,False,,docs: add Testing Agent report for Issue #2 test implementation,docs: add Testing Agent report for Issue #2 test implementation,1.43,unknown
B03,7532,67,feature/issue-2-us-02-alternating-shooting-wit,failed,c3dcc9170495a298065b93c149ab70ee954b0fcc,2025-10-15T13:54:58.013Z,2025-10-15T13:55:16.020Z,2025-10-15T13:55:27.443Z,8.0,18.0,success,3.592558,2025-10-15T13:55:15.758Z,2025-10-15T13:55:19.350Z,failed,4.774269,2025-10-15T13:55:22.525Z,2025-10-15T13:55:27.299Z,False,True,False,False,False,,test: fix BoardTest to use correct Ship constructor with coordinate lists,test: fix BoardTest to use correct Ship constructor with coordinate lists,0.13,unknown
B03,7533,68,feature/issue-2-us-02-alternating-shooting-wit,failed,275be27f15e70ca5a6a0e2b718a1a1f5877442a3,2025-10-15T13:55:52.192Z,2025-10-15T13:55:54.581Z,2025-10-15T13:56:06.974Z,8.0,2.0,success,3.597626,2025-10-15T13:55:54.465Z,2025-10-15T13:55:58.062Z,failed,4.790106,2025-10-15T13:56:01.200Z,2025-10-15T13:56:05.990Z,False,True,False,False,False,,test: fix GameTest to use correct Ship constructor with coordinate lists,test: fix GameTest to use correct Ship constructor with coordinate lists,0.13,unknown
B03,7534,69,feature/issue-2-us-02-alternating-shooting-wit,canceled,e71d850a09f3195d5e628d8901088b28ce9e4cde,2025-10-15T13:56:54.900Z,2025-10-15T13:57:58.068Z,2025-10-15T15:45:09.086Z,6427.0,63.0,success,3.650816,2025-10-15T13:57:57.944Z,2025-10-15T13:58:01.595Z,canceled,6424.08187,2025-10-15T13:58:04.762Z,2025-10-15T15:45:08.844Z,False,False,False,True,True,test_timeout,test: fix AcceptanceCriteriaTest to use correct Ship constructor with coordinate lists,test: fix AcceptanceCriteriaTest to use correct Ship constructor with coordinate lists,107.12,unknown
B03,7535,70,feature/issue-2-us-02-alternating-shooting-wit,canceled,488fc7a93379da661a5caaa7c501bf5a2f87677c,2025-10-15T13:58:15.718Z,2025-10-15T14:01:08.970Z,2025-10-15T14:23:00.500Z,1307.0,173.0,success,453.600753,2025-10-15T14:01:08.789Z,2025-10-15T14:08:42.390Z,canceled,854.055081,2025-10-15T14:08:46.305Z,2025-10-15T14:23:00.360Z,False,False,False,True,True,test_timeout,docs: update Testing Agent report with fixes for Ship constructor issues,docs: update Testing Agent report with fixes for Ship constructor issues,21.78,unknown
B03,7536,71,feature/issue-2-us-02-alternating-shooting-wit,canceled,38a61cb87641987d0b2ace7f02c6a904efe244ff,2025-10-15T14:02:32.919Z,,2025-10-15T14:06:40.898Z,,,canceled,,,2025-10-15T14:06:40.274Z,canceled,,,2025-10-15T14:06:40.340Z,False,False,True,True,False,,docs: add Review Agent report for issue #2,docs: add Review Agent report for issue #2,,unknown
B03,7537,72,feature/issue-2-us-02-alternating-shooting-wit,canceled,2600cd36fc576bfdb9ded931111aee2ae29ec159,2025-10-15T14:06:39.553Z,2025-10-15T14:08:42.757Z,2025-10-15T15:45:09.412Z,5526.0,123.0,success,3.622951,2025-10-15T14:08:42.540Z,2025-10-15T14:08:46.163Z,canceled,5523.339415,2025-10-15T14:13:05.572Z,2025-10-15T15:45:08.912Z,False,False,False,True,True,test_timeout,fix: Correct Ship constructor usage in AcceptanceCriteriaTest,fix: Correct Ship constructor usage in AcceptanceCriteriaTest,92.1,unknown
B03,7538,73,feature/issue-2-us-02-alternating-shooting-wit,canceled,2d6e4b6352ed0a4af6004ce60ff715f1fe2a8595,2025-10-15T14:17:39.140Z,,2025-10-15T14:18:37.633Z,,,canceled,,,2025-10-15T14:18:36.971Z,canceled,,,2025-10-15T14:18:37.022Z,False,False,True,True,False,,fix: Add boundary validation to Coordinate.fromString method,fix: Add boundary validation to Coordinate.fromString method,,unknown
B03,7539,74,feature/issue-2-us-02-alternating-shooting-wit,canceled,0a53e5a88cb9b5cc1910de7f71f5fdb9b25fb8c9,2025-10-15T14:18:36.310Z,,2025-10-15T14:19:56.132Z,,,canceled,,,2025-10-15T14:19:55.349Z,canceled,,,2025-10-15T14:19:55.397Z,False,False,True,True,False,,fix: Correct duplicate shot test logic in GameTest,fix: Correct duplicate shot test logic in GameTest,,unknown
B03,7540,75,feature/issue-2-us-02-alternating-shooting-wit,canceled,6d3037a9f9c702209927d607a6d0e79f506b5dbd,2025-10-15T14:19:54.509Z,,2025-10-15T14:21:08.287Z,,,canceled,,,2025-10-15T14:21:07.650Z,canceled,,,2025-10-15T14:21:07.710Z,False,False,True,True,False,,fix: Correct test logic in AcceptanceCriteriaTest,fix: Correct test logic in AcceptanceCriteriaTest,,unknown
B03,7541,76,feature/issue-2-us-02-alternating-shooting-wit,canceled,5fd67819af05505b66a401694d5f82a983bdfff3,2025-10-15T14:21:05.602Z,,2025-10-15T14:22:20.261Z,,,canceled,,,2025-10-15T14:22:19.500Z,canceled,,,2025-10-15T14:22:19.549Z,False,False,True,True,False,,fix: Correct syntax error in AcceptanceCriteriaTest,fix: Correct syntax error in AcceptanceCriteriaTest,,unknown
B03,7542,77,feature/issue-2-us-02-alternating-shooting-wit,canceled,baf4c08ae08f496aea52adfd183550dfdc0b745e,2025-10-15T14:22:18.707Z,2025-10-15T14:23:00.695Z,2025-10-15T15:45:09.360Z,4925.0,41.0,success,415.112916,2025-10-15T14:23:00.542Z,2025-10-15T14:29:55.654Z,canceled,4510.175536,2025-10-15T14:29:58.815Z,2025-10-15T15:45:08.991Z,False,False,False,True,True,test_timeout,docs: add Testing Agent report v3 for issue #2 test fixes,docs: add Testing Agent report v3 for issue #2 test fixes,82.08,unknown
B03,7543,78,feature/issue-2-us-02-alternating-shooting-wit,canceled,a2c58e25663c89f0e3f2eda85aac70a33bfdd2dd,2025-10-15T14:26:53.903Z,2025-10-15T14:28:06.941Z,2025-10-15T15:45:09.468Z,4619.0,73.0,success,4.637032,2025-10-15T14:28:06.374Z,2025-10-15T14:28:11.011Z,canceled,4614.989139,2025-10-15T14:28:14.176Z,2025-10-15T15:45:09.165Z,False,False,False,True,True,test_timeout,docs: add Review Agent report v2 for issue #2 pipeline monitoring,docs: add Review Agent report v2 for issue #2 pipeline monitoring,76.98,unknown
B03,7544,79,feature/issue-2-us-02-alternating-shooting-wit,canceled,1e5025b47d014df3e60ef65810a9fb2fc4018d47,2025-10-15T14:30:17.864Z,,2025-10-15T14:40:13.997Z,,,canceled,,,2025-10-15T14:40:13.881Z,canceled,,,2025-10-15T14:40:13.888Z,False,False,True,True,False,,docs: add Coding Agent report v2 for issue #2 compilation verification,docs: add Coding Agent report v2 for issue #2 compilation verification,,unknown
B03,7545,80,feature/issue-2-us-02-alternating-shooting-wit,canceled,07c58cf6974f9627b42e669ce25851b52f97e764,2025-10-15T14:33:12.929Z,,2025-10-15T14:38:03.092Z,,,canceled,,,2025-10-15T14:38:02.523Z,canceled,,,2025-10-15T14:38:02.551Z,False,False,True,True,False,,docs: add Testing Agent report v4 confirming test readiness for issue #2,docs: add Testing Agent report v4 confirming test readiness for issue #2,,unknown
B03,7546,81,feature/issue-2-us-02-alternating-shooting-wit,canceled,efb74d1b8dbee22f96552475806115a1956c1722,2025-10-15T14:38:01.758Z,,2025-10-15T14:40:18.302Z,,,canceled,,,2025-10-15T14:40:18.138Z,canceled,,,2025-10-15T14:40:18.149Z,False,False,True,True,False,,docs: add Review Agent report v3 documenting pipeline stall and rejection,docs: add Review Agent report v3 documenting pipeline stall and rejection,,unknown
B03,7547,82,feature/issue-3-us-03-ship-damage-announcing-s,canceled,439aeb727ddf2956a3fabe2ec6a1bc1c7585f45a,2025-10-15T14:39:21.594Z,,2025-10-15T14:40:00.758Z,,,canceled,,,2025-10-15T14:40:00.422Z,canceled,,,2025-10-15T14:40:00.460Z,False,False,True,True,False,,docs: add Planning Agent report for issue #199 (v1),docs: add Planning Agent report for issue #199 (v1),,unknown
B03,7548,83,feature/issue-3-us-03-ship-damage-announcing-s,canceled,39c6fa909d9eb3069057b356ccbbc1a1087d9e81,2025-10-15T14:39:59.934Z,,2025-10-15T14:40:12.047Z,,,canceled,,,2025-10-15T14:40:11.744Z,canceled,,,2025-10-15T14:40:11.771Z,False,False,True,True,False,,feat: Add Coordinate model class for board coordinates,feat: Add Coordinate model class for board coordinates,,unknown
B03,7549,84,feature/issue-3-us-03-ship-damage-announcing-s,canceled,b141478bd3613e209974d5a78f0e3895748a79c0,2025-10-15T14:40:11.218Z,,2025-10-15T14:40:56.959Z,,,canceled,,,2025-10-15T14:40:56.574Z,canceled,,,2025-10-15T14:40:56.607Z,False,False,True,True,False,,feat: Add Direction enum for ship placement,feat: Add Direction enum for ship placement,,unknown
B03,7550,85,feature/issue-3-us-03-ship-damage-announcing-s,canceled,1d88e70c2a31ba989185cb963ac1d6c797c027b8,2025-10-15T14:40:55.979Z,,2025-10-15T14:41:54.829Z,,,canceled,,,2025-10-15T14:41:54.434Z,canceled,,,2025-10-15T14:41:54.476Z,False,False,True,True,False,,feat: Add Ship model with damage tracking and sunk detection,feat: Add Ship model with damage tracking and sunk detection,,unknown
B03,7551,86,feature/issue-3-us-03-ship-damage-announcing-s,canceled,f5132777599d21aed74d1fb007f24939c6b02291,2025-10-15T14:41:53.938Z,,2025-10-15T14:42:10.671Z,,,canceled,,,2025-10-15T14:42:10.131Z,canceled,,,2025-10-15T14:42:10.188Z,False,False,True,True,False,,feat: Add Board model with ship damage tracking and sunk ship detection,feat: Add Board model with ship damage tracking and sunk ship detection,,unknown
B03,7552,87,feature/issue-3-us-03-ship-damage-announcing-s,canceled,cdb59c04f72de4294626a05469b95f11131c7e86,2025-10-15T14:42:09.588Z,,2025-10-15T14:42:36.826Z,,,canceled,,,2025-10-15T14:42:36.409Z,canceled,,,2025-10-15T14:42:36.461Z,False,False,True,True,False,,feat: Add ShotResult enum for shot outcomes including sunk ships,feat: Add ShotResult enum for shot outcomes including sunk ships,,unknown
B03,7553,88,feature/issue-3-us-03-ship-damage-announcing-s,canceled,73cc35d2eb8b541b5f014c6ed78c7f13fb3c9e98,2025-10-15T14:42:35.886Z,,2025-10-15T14:42:47.589Z,,,canceled,,,2025-10-15T14:42:47.168Z,canceled,,,2025-10-15T14:42:47.197Z,False,False,True,True,False,,feat: Add Player model with ship status tracking and loss detection,feat: Add Player model with ship status tracking and loss detection,,unknown
B03,7554,89,feature/issue-3-us-03-ship-damage-announcing-s,canceled,deb3311aa4b47f163e9ff3d03ec4d80b2a29c229,2025-10-15T14:42:46.630Z,,2025-10-15T14:43:36.331Z,,,canceled,,,2025-10-15T14:43:35.810Z,canceled,,,2025-10-15T14:43:35.881Z,False,False,True,True,False,,feat: Add GameState enum for tracking game phases,feat: Add GameState enum for tracking game phases,,unknown
B03,7555,90,feature/issue-3-us-03-ship-damage-announcing-s,canceled,8ac13f48dd9c5a544d02fcd88e54833d20296fd0,2025-10-15T14:43:35.224Z,,2025-10-15T14:44:34.298Z,,,canceled,,,2025-10-15T14:44:33.842Z,canceled,,,2025-10-15T14:44:33.888Z,False,False,True,True,False,,"feat: Add Game model with ship damage tracking, sunk detection, and game finishing","feat: Add Game model with ship damage tracking, sunk detection, and game finishing",,unknown
B03,7556,91,feature/issue-3-us-03-ship-damage-announcing-s,failed,1ca57c326df5ad677d2bbecde1c2245395f3e535,2025-10-15T14:44:33.345Z,2025-10-15T14:44:42.341Z,2025-10-15T14:51:28.894Z,406.0,8.0,failed,406.35191,2025-10-15T14:44:42.200Z,2025-10-15T14:51:28.552Z,skipped,,,,True,False,False,False,True,unknown_timeout,"feat: Add BoardView for displaying game state, ship damage, and sunk ships","feat: Add BoardView for displaying game state, ship damage, and sunk ships",6.77,unknown
B03,7557,92,feature/issue-3-us-03-ship-damage-announcing-s,canceled,618ff82237b74c78dcb796d8798df3cbc98335f3,2025-10-15T14:45:46.226Z,2025-10-15T14:45:47.796Z,2025-10-15T15:05:23.976Z,1172.0,1.0,success,280.828829,2025-10-15T14:45:47.663Z,2025-10-15T14:50:28.492Z,canceled,892.017033,2025-10-15T14:50:31.838Z,2025-10-15T15:05:23.855Z,False,False,False,True,True,test_timeout,"feat: Add Main class with complete game loop, ship damage tracking, and game finishing","feat: Add Main class with complete game loop, ship damage tracking, and game finishing",19.53,unknown
B03,7558,93,feature/issue-3-us-03-ship-damage-announcing-s,canceled,d33f07a62bff88086719f7da67d47f706b72d090,2025-10-15T14:47:11.352Z,,2025-10-15T14:50:26.381Z,,,canceled,,,2025-10-15T14:50:25.928Z,canceled,,,2025-10-15T14:50:25.960Z,False,False,True,True,False,,docs: Add Coding Agent report for Issue #3 implementation,docs: Add Coding Agent report for Issue #3 implementation,,unknown
B03,7559,94,feature/issue-3-us-03-ship-damage-announcing-s,canceled,f2433074c4b6d4d8d9170c4254805c3a16fceb53,2025-10-15T14:50:25.336Z,2025-10-15T14:50:28.966Z,2025-10-15T16:45:13.046Z,6881.0,3.0,success,4.608128,2025-10-15T14:50:28.700Z,2025-10-15T14:50:33.309Z,canceled,6876.400951,2025-10-15T14:50:36.457Z,2025-10-15T16:45:12.858Z,False,False,False,True,True,test_timeout,test: add comprehensive tests for Ship class damage tracking and sunk detection,test: add comprehensive tests for Ship class damage tracking and sunk detection,114.68,unknown
B03,7560,95,feature/issue-3-us-03-ship-damage-announcing-s,canceled,ef589d7a337173c3572d9b6031daacb91ff628c6,2025-10-15T14:51:48.501Z,2025-10-15T14:51:49.921Z,2025-10-15T16:45:13.679Z,6803.0,1.0,canceled,6803.166225,2025-10-15T14:51:49.765Z,2025-10-15T16:45:12.931Z,canceled,,,2025-10-15T15:39:51.969Z,False,False,True,True,True,test_timeout,test: add comprehensive tests for Board class ship management and shot handling,test: add comprehensive tests for Board class ship management and shot handling,113.38,unknown
B03,7561,96,feature/issue-3-us-03-ship-damage-announcing-s,canceled,bf26e003ed92b23b47ea38cb87ce7ffcd64aaf32,2025-10-15T14:52:50.409Z,,2025-10-15T14:54:18.907Z,,,canceled,,,2025-10-15T14:54:18.268Z,canceled,,,2025-10-15T14:54:18.317Z,False,False,True,True,False,,test: add comprehensive tests for Game class finishing logic and winner determination,test: add comprehensive tests for Game class finishing logic and winner determination,,unknown
B03,7562,97,feature/issue-3-us-03-ship-damage-announcing-s,canceled,778e2313a52d64538943b8a77ac0810a5b34fc50,2025-10-15T14:54:17.636Z,,2025-10-15T14:55:29.438Z,,,canceled,,,2025-10-15T14:55:28.808Z,canceled,,,2025-10-15T14:55:28.868Z,False,False,True,True,False,,test: add acceptance criteria integration tests for issue #3,test: add acceptance criteria integration tests for issue #3,,unknown
B03,7563,98,feature/issue-3-us-03-ship-damage-announcing-s,canceled,5957cce4aa17db4c54e7e3c215a91fc3395bf10b,2025-10-15T14:55:28.192Z,,2025-10-15T14:58:33.160Z,,,canceled,,,2025-10-15T14:58:32.360Z,canceled,,,2025-10-15T14:58:32.426Z,False,False,True,True,False,,docs: add Testing Agent report for issue #3 with acceptance criteria validation,docs: add Testing Agent report for issue #3 with acceptance criteria validation,,unknown
B03,7564,99,feature/issue-3-us-03-ship-damage-announcing-s,canceled,d24630dec590471c07d7594a8378fb7dce51b355,2025-10-15T14:58:31.418Z,2025-10-15T15:01:50.022Z,2025-10-15T16:45:13.465Z,6203.0,198.0,canceled,6203.17253,2025-10-15T15:01:49.859Z,2025-10-15T16:45:13.031Z,canceled,,,2025-10-15T15:14:26.398Z,False,False,True,True,True,test_timeout,docs: add Review Agent report for issue #3 with pipeline monitoring status,docs: add Review Agent report for issue #3 with pipeline monitoring status,103.38,unknown
B03,7565,100,feature/issue-3-us-03-ship-damage-announcing-s,canceled,c8412914edfcd427f194b1e6a920148238bfa3b5,2025-10-15T15:03:59.106Z,,2025-10-15T15:04:29.603Z,,,canceled,,,2025-10-15T15:04:28.852Z,canceled,,,2025-10-15T15:04:28.896Z,False,False,True,True,False,,fix: Implement proper game reset functionality,fix: Implement proper game reset functionality,,unknown
B03,7566,101,feature/issue-3-us-03-ship-damage-announcing-s,canceled,4d0b7dbcabce06d3e5664005e589572150ca8c76,2025-10-15T15:04:27.813Z,2025-10-15T15:05:24.137Z,2025-10-15T16:45:13.670Z,5989.0,56.0,canceled,5989.318522,2025-10-15T15:05:24.000Z,2025-10-15T16:45:13.318Z,canceled,,,2025-10-15T15:14:30.954Z,False,False,True,True,True,test_timeout,feat: Add reset method to Player class,feat: Add reset method to Player class,99.82,unknown
B03,7567,102,feature/issue-3-us-03-ship-damage-announcing-s,canceled,c71fe4232f65cdf58537d7336ae758b72e25875d,2025-10-15T15:05:27.347Z,2025-10-15T15:05:37.392Z,2025-10-15T17:45:10.624Z,9569.0,10.0,success,268.706147,2025-10-15T15:05:37.258Z,2025-10-15T15:10:05.964Z,canceled,9300.333139,2025-10-15T15:10:10.106Z,2025-10-15T17:45:10.439Z,False,False,False,True,True,test_timeout,feat: Add reset method to Board class,feat: Add reset method to Board class,159.48,unknown
B03,7568,103,feature/issue-3-us-03-ship-damage-announcing-s,canceled,0f0a76f65042735c49cfeaf5db9ba3dff88db4fe,2025-10-15T15:07:26.502Z,2025-10-15T15:10:06.267Z,2025-10-15T17:45:10.735Z,8403.0,159.0,success,3.822831,2025-10-15T15:10:06.087Z,2025-10-15T15:10:09.910Z,canceled,8399.611325,2025-10-15T15:25:10.875Z,2025-10-15T17:45:10.486Z,False,False,False,True,True,test_timeout,docs: Add Coding Agent report v2 with reset functionality fixes,docs: Add Coding Agent report v2 with reset functionality fixes,140.05,unknown
